serial;serial_norm;relation_type;color;cycle_id;points_used;slope_pct_per_day;level_now_pct;days_left_est;last_seen;stockout_date;offset_days;reorder_date;should_order_now;rs_n_cycles;rs_mean_cycle_len_days;rs_max_cycle_len_days;rs_last_seen;rs_last_reset;rs_days_since_last_reset;rs_has_reset;us_mean_daily_pct_drop;us_median_daily_pct_drop;us_peak_daily_pct_drop;us_mean_pct_drop_per_cycle;us_has_usage_data;m_total_pages;m_n_records;m_ratio_color;m_ratio_a3;m_daily_mean;m_daily_std;m_total_pages_last30;m_total_pages_last7;month;dayofweek;week;ml_offset_days_v21;last_seen_dt;stockout_date_ml_v21;days_left_ml_v21;reference_date;days_left_v21
$XAUV013215$;$XAUV013215$;contrat_adex;magenta;1;28;-0.2905;2.0;6.9;2026-01-29 14:36:00;2026-02-05;-8;2026-02-13;False;2;178.5;280;2026-01-29 14:36:00;2025-04-25 14:32:00;279.0;1;0.3419237012987013;0.0;4.0;48.5;1.0;;;;;;;;;1;3;5;-3.9630635;2026-01-29 14:36:00;2026-02-01 00:53:11.315460210;2.0;2026-01-29 14:36:00;2.0
$XAUV013217$;$XAUV013217$;contrat_adex;magenta;1;28;-0.4451;6.0;13.5;2026-01-29 14:40:00;2026-02-12;-8;2026-02-20;False;2;178.5;239;2026-01-29 14:40:00;2025-06-04 21:24:00;238.0;1;0.3288888888888889;0.0;3.0;46.5;1.0;;;;;;;;;1;3;5;-4.5116315;2026-01-29 14:40:00;2026-02-07 11:43:15.039367680;8.0;2026-01-29 14:40:00;8.0
$XAUV013218$;$XAUV013218$;contrat_adex;black;2;27;-0.6599;4.0;6.1;2026-01-29 14:39:00;2026-02-04;0;2026-02-04;True;3;119.33333333333333;171;2026-01-29 14:39:00;2025-09-04 14:16:00;147.0;1;0.8116666666666668;0.5;18.0;62.0;1.0;;;;;;;;;1;3;5;-0.84802544;2026-01-29 14:39:00;2026-02-03 03:38:50.601882938;4.0;2026-01-29 14:39:00;4.0
$XAUV013218$;$XAUV013218$;contrat_adex;magenta;1;27;-0.5149;1.0;1.9;2026-01-29 14:39:00;2026-01-31;-8;2026-02-08;False;2;164.0;212;2026-01-29 14:39:00;2025-07-01 20:24:00;211.0;1;0.4234226190476191;0.08333333333333333;2.0;41.5;1.0;;;;;;;;;1;3;5;-6.379854;2026-01-29 14:39:00;2026-01-24 14:53:00.596923829;0.0;2026-01-29 14:39:00;0.0
$XAUV013218$;$XAUV013218$;contrat_adex;yellow;1;27;-0.356;1.0;2.8;2026-01-29 14:39:00;2026-02-01;-11;2026-02-12;False;2;164.0;212;2026-01-29 14:39:00;2025-07-01 20:24:00;211.0;1;0.3073214285714286;0.0;2.0;40.5;1.0;;;;;;;;;1;3;5;-5.2905464;2026-01-29 14:39:00;2026-01-26 17:01:36.789550784;0.0;2026-01-29 14:39:00;0.0
$XAUV013698$;$XAUV013698$;contrat_adex;cyan;0;29;-0.1108;2.0;18.1;2026-01-29 14:32:00;2026-02-16;1;2026-02-15;False;1;229.0;229;2026-01-29 14:32:00;;;0;0.10232558139534884;0.0;1.0;24.0;1.0;;;;;;;;;1;3;5;-8.12971;2026-01-29 14:32:00;2026-02-07 20:53:13.038940433;9.0;2026-01-29 14:32:00;8.0
$XAUV013698$;$XAUV013698$;contrat_adex;magenta;0;29;-0.1231;1.0;8.1;2026-01-29 14:32:00;2026-02-06;-8;2026-02-14;False;1;229.0;229;2026-01-29 14:32:00;;;0;0.10232558139534884;0.0;1.0;23.0;1.0;;;;;;;;;1;3;5;-8.67303;2026-01-29 14:32:00;2026-01-28 07:50:50.216674802;0.0;2026-01-29 14:32:00;0.0
$XAUV014211$;$XAUV014211$;contrat_adex;black;1;28;-0.3146;1.0;3.2;2026-01-29 14:43:00;2026-02-01;0;2026-02-01;True;2;171.5;310;2026-01-29 14:43:00;2025-03-26 14:35:00;309.0;1;0.3298611111111111;0.0;3.0;49.0;1.0;;;;;;;;;1;3;5;-0.5075079;2026-01-29 14:43:00;2026-01-31 11:49:11.315689087;1.0;2026-01-29 14:43:00;1.0
$XAUV014268$;$XAUV014268$;contrat_adex;black;0;28;-0.3185;1.0;3.1;2026-01-29 14:30:00;2026-02-01;0;2026-02-01;True;1;347.0;347;2026-01-29 14:30:00;;;0;0.23639455782312926;0.0;1.0;0.0;1.0;;;;;;;;;1;3;5;-2.3374932;2026-01-29 14:30:00;2026-01-29 15:54:00.589141849;0.0;2026-01-29 14:30:00;0.0
$XAUV014268$;$XAUV014268$;contrat_adex;magenta;0;28;-0.3534;5.0;14.1;2026-01-29 14:30:00;2026-02-12;-8;2026-02-20;False;1;347.0;347;2026-01-29 14:30:00;;;0;0.20493197278911562;0.0;1.0;0.0;1.0;;;;;;;;;1;3;5;-2.3685112;2026-01-29 14:30:00;2026-02-09 15:09:20.632324217;11.0;2026-01-29 14:30:00;10.0
$XAUV014268$;$XAUV014268$;contrat_adex;yellow;0;28;-0.3218;1.0;3.1;2026-01-29 14:30:00;2026-02-01;-11;2026-02-12;False;1;347.0;347;2026-01-29 14:30:00;;;0;0.24064625850340135;0.0;2.0;0.0;1.0;;;;;;;;;1;3;5;-4.5000367;2026-01-29 14:30:00;2026-01-27 11:59:56.827697753;0.0;2026-01-29 14:30:00;0.0
$XAUV014280$;$XAUV014280$;contrat_adex;cyan;0;29;-0.3953;1.0;2.5;2026-01-29 14:19:00;2026-02-01;1;2026-01-31;True;1;70.0;70;2026-01-29 14:19:00;;;0;0.8857142857142857;0.0;13.0;0.0;1.0;;;;;;;;;1;3;5;0.11698128;2026-01-29 14:19:00;2026-02-01 02:48:27.182836529;2.0;2026-01-29 14:19:00;2.0
$XAUV014280$;$XAUV014280$;contrat_adex;magenta;0;29;-0.1471;1.0;6.8;2026-01-29 14:19:00;2026-02-05;-8;2026-02-13;False;1;70.0;70;2026-01-29 14:19:00;;;0;0.8285714285714286;0.0;16.0;0.0;1.0;;;;;;;;;1;3;5;-3.003386;2026-01-29 14:19:00;2026-02-01 23:55:07.447814942;3.0;2026-01-29 14:19:00;2.0
$XAUV014280$;$XAUV014280$;contrat_adex;yellow;0;29;-0.1133;1.0;8.8;2026-01-29 14:19:00;2026-02-07;-11;2026-02-18;False;1;70.0;70;2026-01-29 14:19:00;;;0;0.8;0.0;16.0;0.0;1.0;;;;;;;;;1;3;5;-4.057425;2026-01-29 14:19:00;2026-02-02 22:37:18.478088383;4.0;2026-01-29 14:19:00;3.0
$XAUV014305$;$XAUV014305$;contrat_adex;black;1;28;-0.3206;1.0;3.1;2026-01-29 14:42:00;2026-02-01;0;2026-02-01;True;2;154.0;254;2026-01-29 14:42:00;2025-05-21 14:35:00;253.0;1;0.44812925170068024;0.0;3.0;49.0;1.0;;;;;;;;;1;3;5;0.26678902;2026-01-29 14:42:00;2026-02-01 06:24:10.571250913;2.0;2026-01-29 14:42:00;2.0
$XAUV014329$;$XAUV014329$;contrat_adex;cyan;0;29;-0.66;1.0;1.5;2026-01-29 14:22:00;2026-01-31;1;2026-01-30;True;1;44.0;44;2026-01-29 14:22:00;;;0;0.6666666666666666;1.0;2.0;0.0;1.0;;;;;;;;;1;3;5;-1.8036702;2026-01-29 14:22:00;2026-01-29 04:42:42.897491453;0.0;2026-01-29 14:22:00;0.0
$XAUV014329$;$XAUV014329$;contrat_adex;magenta;0;29;-0.4916;1.0;2.0;2026-01-29 14:22:00;2026-01-31;-8;2026-02-08;False;1;44.0;44;2026-01-29 14:22:00;;;0;0.6282051282051282;0.0;3.0;0.0;1.0;;;;;;;;;1;3;5;-3.6700861;2026-01-29 14:22:00;2026-01-27 07:55:04.557037354;0.0;2026-01-29 14:22:00;0.0
$XAUV014329$;$XAUV014329$;contrat_adex;yellow;0;29;-0.5535;1.0;1.8;2026-01-29 14:22:00;2026-01-31;-11;2026-02-11;False;1;44.0;44;2026-01-29 14:22:00;;;0;0.6153846153846154;0.0;2.0;0.0;1.0;;;;;;;;;1;3;5;-3.755226;2026-01-29 14:22:00;2026-01-27 05:52:28.482513431;0.0;2026-01-29 14:22:00;0.0
$XAUV014373$;$XAUV014373$;contrat_adex;cyan;1;29;-0.5663;2.0;3.5;2026-01-29 14:33:00;2026-02-02;1;2026-02-01;True;2;115.5;134;2026-01-29 14:33:00;2025-09-18 14:32:00;133.0;1;0.6891891891891891;0.0;12.0;48.5;1.0;;;;;;;;;1;3;5;-2.1066656;2026-01-29 14:33:00;2026-01-30 21:26:24.091186523;1.0;2026-01-29 14:33:00;0.0
$XAUV014382$;$XAUV014382$;contrat_adex;cyan;1;90;-0.6749;19.0;28.2;2025-11-28 23:05:00;2025-12-27;1;2025-12-26;False;2;42.5;78;2025-11-28 23:05:00;2025-09-12 13:00:00;77.0;1;0.6111111111111112;0.0;4.0;24.5;1.0;;;;;;;;;11;4;48;-1.859182;2025-11-28 23:05:00;2025-12-25 03:22:46.675186159;26.0;2025-11-28 23:05:00;0.0
$XAUV014382$;$XAUV014382$;contrat_adex;magenta;1;90;-0.5276;30.0;56.9;2025-11-28 23:05:00;2026-01-24;-8;2026-02-01;False;2;42.5;78;2025-11-28 23:05:00;2025-09-12 13:00:00;77.0;1;0.4583333333333333;0.0;3.0;21.0;1.0;;;;;;;;;11;4;48;-5.6591215;2025-11-28 23:05:00;2026-01-18 08:10:51.901245118;50.0;2025-11-28 23:05:00;0.0
$XAUV014382$;$XAUV014382$;contrat_adex;yellow;1;90;-0.6592;13.0;19.7;2025-11-28 23:05:00;2025-12-18;-11;2025-12-29;False;2;42.5;78;2025-11-28 23:05:00;2025-09-12 13:00:00;77.0;1;0.5833333333333334;0.0;3.0;25.0;1.0;;;;;;;;;11;4;48;-5.8053036;2025-11-28 23:05:00;2025-12-12 04:40:21.771240235;13.0;2025-11-28 23:05:00;0.0
$XAUV014389$;$XAUV014389$;contrat_adex;cyan;0;28;-0.5658;1.0;1.8;2026-01-29 14:19:00;2026-01-31;1;2026-01-30;True;1;65.0;65;2026-01-29 14:19:00;;;0;0.5365853658536586;0.0;3.0;0.0;1.0;;;;;;;;;1;3;5;0.90455824;2026-01-29 14:19:00;2026-01-31 21:42:33.832054134;2.0;2026-01-29 14:19:00;1.0
$XAUV014389$;$XAUV014389$;contrat_adex;magenta;0;28;-0.252;1.0;4.0;2026-01-29 14:19:00;2026-02-02;-8;2026-02-10;False;1;65.0;65;2026-01-29 14:19:00;;;0;0.45121951219512196;0.0;6.0;0.0;1.0;;;;;;;;;1;3;5;-0.92764205;2026-01-29 14:19:00;2026-02-01 01:44:11.727104191;2.0;2026-01-29 14:19:00;2.0
$XAUV014389$;$XAUV014389$;contrat_adex;yellow;0;28;-0.1653;1.0;6.1;2026-01-29 14:19:00;2026-02-04;-11;2026-02-15;False;1;65.0;65;2026-01-29 14:19:00;;;0;0.43902439024390244;0.0;4.0;0.0;1.0;;;;;;;;;1;3;5;-1.3185408;2026-01-29 14:19:00;2026-02-02 16:21:18.073883057;4.0;2026-01-29 14:19:00;3.0
$XAUV014432$;$XAUV014432$;contrat_adex;magenta;1;28;-0.3033;3.0;9.9;2026-01-29 14:39:00;2026-02-08;-8;2026-02-16;False;2;150.0;240;2026-01-29 14:39:00;2025-06-03 21:22:00;239.0;1;0.4444444444444444;0.0;4.0;48.0;1.0;;;;;;;;;1;3;5;-5.6361;2026-01-29 14:39:00;2026-02-02 08:44:00.975952145;3.0;2026-01-29 14:39:00;3.0
$XAUV014673$;$XAUV014673$;contrat_adex;cyan;1;28;-0.4897;1.0;2.0;2026-01-29 14:24:00;2026-01-31;1;2026-01-30;True;2;159.5;193;2026-01-29 14:24:00;2025-07-21 13:56:00;192.0;1;0.5077711640211641;0.0;7.0;48.0;1.0;;;;;;;;;1;3;5;-3.7568443;2026-01-29 14:24:00;2026-01-27 05:50:08.654022215;0.0;2026-01-29 14:24:00;0.0
$XAUV014703$;$XAUV014703$;contrat_adex;black;0;29;-0.8378;1.0;1.2;2026-01-29 14:19:00;2026-01-30;0;2026-01-30;True;1;44.0;44;2026-01-29 14:19:00;;;0;0.717948717948718;0.5;3.0;0.0;1.0;;;;;;;;;1;3;5;-0.53184;2026-01-29 14:19:00;2026-01-29 11:14:09.021720889;0.0;2026-01-29 14:19:00;0.0
$XAUV014703$;$XAUV014703$;contrat_adex;magenta;0;29;-0.7105;3.0;4.2;2026-01-29 14:19:00;2026-02-02;-8;2026-02-10;False;1;44.0;44;2026-01-29 14:19:00;;;0;0.6794871794871795;0.0;6.0;0.0;1.0;;;;;;;;;1;3;5;-4.0266166;2026-01-29 14:19:00;2026-01-28 23:21:40.328063969;0.0;2026-01-29 14:19:00;0.0
$XAUV014703$;$XAUV014703$;contrat_adex;yellow;0;29;-0.8639;1.0;1.2;2026-01-29 14:19:00;2026-01-30;-11;2026-02-10;False;1;44.0;44;2026-01-29 14:19:00;;;0;0.6923076923076923;0.0;6.0;0.0;1.0;;;;;;;;;1;3;5;-4.477607;2026-01-29 14:19:00;2026-01-25 12:32:14.774780271;0.0;2026-01-29 14:19:00;0.0
$XAUV014706$;$XAUV014706$;contrat_adex;black;0;29;-0.2668;1.0;3.7;2026-01-29 14:22:00;2026-02-02;0;2026-02-02;True;1;65.0;65;2026-01-29 14:22:00;;;0;0.44047619047619047;0.0;4.0;0.0;1.0;;;;;;;;;1;3;5;-0.11530478;2026-01-29 14:22:00;2026-02-01 21:13:57.666749958;3.0;2026-01-29 14:22:00;2.0
$XAUV014770$;$XAUV014770$;contrat_adex;cyan;0;29;-0.4484;4.0;8.9;2026-01-29 14:22:00;2026-02-07;1;2026-02-06;True;1;70.0;70;2026-01-29 14:22:00;;;0;0.43333333333333335;0.0;4.0;0.0;1.0;;;;;;;;;1;3;5;-1.6698775;2026-01-29 14:22:00;2026-02-05 07:55:22.581481933;6.0;2026-01-29 14:22:00;6.0
$XAUV014772$;$XAUV014772$;contrat_adex;magenta;1;28;-0.5984;1.0;1.7;2026-01-29 14:40:00;2026-01-31;-8;2026-02-08;False;2;151.0;250;2026-01-29 14:40:00;2025-05-25 14:35:00;249.0;1;0.38934426229508196;0.0;4.0;46.5;1.0;;;;;;;;;1;3;5;-5.497683;2026-01-29 14:40:00;2026-01-25 12:03:20.184631347;0.0;2026-01-29 14:40:00;0.0
$XAUV015003$;$XAUV015003$;contrat_adex;magenta;0;30;-0.6793;2.0;2.9;2026-01-25 18:19:00;2026-01-28;-8;2026-02-05;False;1;40.0;40;2026-01-25 18:19:00;;;0;1.5;0.0;9.0;0.0;1.0;;;;;;;;;1;6;4;-4.508791;2026-01-25 18:19:00;2026-01-23 11:47:20.460205081;0.0;2026-01-25 18:19:00;0.0
$XAUV015003$;$XAUV015003$;contrat_adex;yellow;0;30;-0.6943;3.0;4.3;2026-01-25 18:19:00;2026-01-30;-11;2026-02-10;False;1;40.0;40;2026-01-25 18:19:00;;;0;1.4;0.0;9.0;0.0;1.0;;;;;;;;;1;6;4;-4.6836753;2026-01-25 18:19:00;2026-01-25 07:35:30.455017086;0.0;2026-01-25 18:19:00;0.0
$XAUV015082$;$XAUV015082$;contrat_adex;cyan;0;29;-0.504;1.0;2.0;2026-01-29 14:19:00;2026-01-31;1;2026-01-30;True;1;45.0;45;2026-01-29 14:19:00;;;0;0.6219512195121951;0.0;9.0;0.0;1.0;;;;;;;;;1;3;5;-0.18017219;2026-01-29 14:19:00;2026-01-30 19:40:33.122777935;1.0;2026-01-29 14:19:00;0.0
$XAUV015082$;$XAUV015082$;contrat_adex;magenta;0;29;-0.6013;1.0;1.7;2026-01-29 14:19:00;2026-01-31;-8;2026-02-08;False;1;45.0;45;2026-01-29 14:19:00;;;0;0.5853658536585366;0.0;6.0;0.0;1.0;;;;;;;;;1;3;5;-3.7864392;2026-01-29 14:19:00;2026-01-27 05:07:31.654815678;0.0;2026-01-29 14:19:00;0.0
$XAUV015082$;$XAUV015082$;contrat_adex;yellow;0;29;-0.5746;1.0;1.7;2026-01-29 14:19:00;2026-01-31;-11;2026-02-11;False;1;45.0;45;2026-01-29 14:19:00;;;0;0.524390243902439;0.0;5.0;0.0;1.0;;;;;;;;;1;3;5;-3.4721966;2026-01-29 14:19:00;2026-01-27 12:40:02.215576172;0.0;2026-01-29 14:19:00;0.0
$XAUV015108$;$XAUV015108$;contrat_adex;black;0;29;-0.5515;1.0;1.8;2026-01-29 14:21:00;2026-01-31;0;2026-01-31;True;1;45.0;45;2026-01-29 14:21:00;;;0;0.5833333333333334;0.0;2.0;0.0;1.0;;;;;;;;;1;3;5;-1.7968011;2026-01-29 14:21:00;2026-01-29 04:52:36.385803221;0.0;2026-01-29 14:21:00;0.0
$XAUV015126$;$XAUV015126$;contrat_adex;black;0;29;-0.3028;1.0;3.3;2026-01-29 14:22:00;2026-02-01;0;2026-02-01;True;1;44.0;44;2026-01-29 14:22:00;;;0;0.425;0.0;2.0;0.0;1.0;;;;;;;;;1;3;5;-1.6301371;2026-01-29 14:22:00;2026-01-30 08:52:36.155776979;0.0;2026-01-29 14:22:00;0.0
$XAUV015126$;$XAUV015126$;contrat_adex;yellow;0;29;-0.4354;5.0;11.5;2026-01-29 14:22:00;2026-02-10;-11;2026-02-21;False;1;44.0;44;2026-01-29 14:22:00;;;0;0.425;0.0;2.0;0.0;1.0;;;;;;;;;1;3;5;-2.5004604;2026-01-29 14:22:00;2026-02-07 11:59:20.222625737;8.0;2026-01-29 14:22:00;8.0
$XAUV015148$;$XAUV015148$;contrat_adex;magenta;0;28;-0.1423;1.0;7.0;2026-01-29 14:36:00;2026-02-05;-8;2026-02-13;False;1;329.0;329;2026-01-29 14:36:00;;;0;0.1033182503770739;0.0;1.0;0.0;1.0;;;;;;;;;1;3;5;-6.2375126;2026-01-29 14:36:00;2026-01-29 18:17:58.912353514;0.0;2026-01-29 14:36:00;0.0
$XAUV016069$;$XAUV016069$;contrat_adex;cyan;0;29;-0.5242;3.0;5.7;2026-01-29 14:19:00;2026-02-04;1;2026-02-03;True;1;45.0;45;2026-01-29 14:19:00;;;0;0.6463414634146342;1.0;2.0;0.0;1.0;;;;;;;;;1;3;5;1.8008336;2026-01-29 14:19:00;2026-02-05 19:13:12.021560667;7.0;2026-01-29 14:19:00;6.0
$XAUV016069$;$XAUV016069$;contrat_adex;yellow;0;29;-0.4976;1.0;2.0;2026-01-29 14:19:00;2026-01-31;-11;2026-02-11;False;1;45.0;45;2026-01-29 14:19:00;;;0;0.6097560975609756;0.0;3.0;0.0;1.0;;;;;;;;;1;3;5;-3.021135;2026-01-29 14:19:00;2026-01-27 23:29:33.928070070;0.0;2026-01-29 14:19:00;0.0
$XAUV016239$;$XAUV016239$;contrat_adex;cyan;0;29;-0.7335;6.0;8.2;2026-01-29 14:22:00;2026-02-06;1;2026-02-05;True;1;44.0;44;2026-01-29 14:22:00;;;0;0.6527777777777778;0.0;8.0;0.0;1.0;;;;;;;;;1;3;5;1.0012685;2026-01-29 14:22:00;2026-02-07 00:01:49.598922728;8.0;2026-01-29 14:22:00;8.0
$XAUV016373$;$XAUV016373$;contrat_adex;yellow;0;29;-0.1401;2.0;14.3;2026-01-29 14:32:00;2026-02-12;-11;2026-02-23;False;1;244.0;244;2026-01-29 14:32:00;;;0;0.14485981308411214;0.0;2.0;0.0;1.0;;;;;;;;;1;3;5;-8.249778;2026-01-29 14:32:00;2026-02-03 18:00:19.198608397;5.0;2026-01-29 14:32:00;4.0
$XAUV016648$;$XAUV016648$;contrat_adex;black;1;29;-0.5524;1.0;1.8;2026-01-29 14:44:00;2026-01-31;0;2026-01-31;True;2;56.0;84;2026-01-29 14:44:00;2025-11-07 14:44:00;83.0;1;1.3478260869565217;1.0;5.0;49.0;1.0;;;;;;;;;1;3;5;-4.048603;2026-01-29 14:44:00;2026-01-26 22:50:00.695800784;0.0;2026-01-29 14:44:00;0.0
$XAUV016682$;$XAUV016682$;contrat_adex;black;1;29;-0.8413;1.0;1.2;2026-01-29 14:30:00;2026-01-30;0;2026-01-30;True;2;46.0;79;2026-01-29 14:30:00;2025-11-12 14:30:00;78.0;1;0.9440298507462687;1.0;4.0;40.5;1.0;;;;;;;;;1;3;5;-1.6950533;2026-01-29 14:30:00;2026-01-28 07:19:07.391510012;0.0;2026-01-29 14:30:00;0.0
$XAUV016711$;$XAUV016711$;contrat_adex;black;0;29;-0.2981;1.0;3.4;2026-01-29 14:21:00;2026-02-01;0;2026-02-01;True;1;63.0;63;2026-01-29 14:21:00;;;0;0.425;0.0;4.0;0.0;1.0;;;;;;;;;1;3;5;-0.6138389;2026-01-29 14:21:00;2026-01-31 09:16:04.318084719;1.0;2026-01-29 14:21:00;1.0
$XAUV016898$;$XAUV016898$;contrat_adex;black;0;29;-0.8323;1.0;1.2;2026-01-29 14:22:00;2026-01-30;0;2026-01-30;True;1;44.0;44;2026-01-29 14:22:00;;;0;0.6;0.0;2.0;0.0;1.0;;;;;;;;;1;3;5;-0.9662008;2026-01-29 14:22:00;2026-01-29 00:48:40.248413090;0.0;2026-01-29 14:22:00;0.0
$XAUV016898$;$XAUV016898$;contrat_adex;cyan;0;29;-0.9998;1.0;1.0;2026-01-29 14:22:00;2026-01-30;1;2026-01-29;True;1;44.0;44;2026-01-29 14:22:00;;;0;0.7375;0.75;4.0;0.0;1.0;;;;;;;;;1;3;5;-0.51587164;2026-01-29 14:22:00;2026-01-29 11:37:08.689956664;0.0;2026-01-29 14:22:00;0.0
$XAUV016898$;$XAUV016898$;contrat_adex;magenta;0;29;-0.9386;1.0;1.1;2026-01-29 14:22:00;2026-01-30;-8;2026-02-07;False;1;44.0;44;2026-01-29 14:22:00;;;0;0.675;0.75;2.0;0.0;1.0;;;;;;;;;1;3;5;-1.5713985;2026-01-29 14:22:00;2026-01-28 10:17:11.169891359;0.0;2026-01-29 14:22:00;0.0
$XAUV016898$;$XAUV016898$;contrat_adex;yellow;0;29;-0.8946;1.0;1.1;2026-01-29 14:22:00;2026-01-30;-11;2026-02-10;False;1;44.0;44;2026-01-29 14:22:00;;;0;0.6375;0.0;3.0;0.0;1.0;;;;;;;;;1;3;5;-3.567478;2026-01-29 14:22:00;2026-01-26 10:22:49.905853269;0.0;2026-01-29 14:22:00;0.0
$XAUV018018$;$XAUV018018$;contrat_adex;cyan;0;29;-0.4307;1.0;2.3;2026-01-29 14:21:00;2026-01-31;1;2026-01-30;True;1;44.0;44;2026-01-29 14:21:00;;;0;0.47435897435897434;0.0;4.0;0.0;1.0;;;;;;;;;1;3;5;-1.7628012;2026-01-29 14:21:00;2026-01-29 05:41:33.978881838;0.0;2026-01-29 14:21:00;0.0
$XAUV018240$;$XAUV018240$;contrat_adex;black;0;29;-0.59;1.0;1.7;2026-01-29 14:22:00;2026-01-31;0;2026-01-31;True;1;44.0;44;2026-01-29 14:22:00;;;0;0.618421052631579;0.25;3.0;0.0;1.0;;;;;;;;;1;3;5;-1.9898925;2026-01-29 14:22:00;2026-01-29 00:14:33.289489744;0.0;2026-01-29 14:22:00;0.0
$XAUV018241$;$XAUV018241$;contrat_adex;cyan;0;29;-0.8257;3.0;3.6;2026-01-29 14:22:00;2026-02-02;1;2026-02-01;True;1;45.0;45;2026-01-29 14:22:00;;;0;0.7125;0.25;3.0;0.0;1.0;;;;;;;;;1;3;5;0.5180973;2026-01-29 14:22:00;2026-02-02 12:26:03.605117798;3.0;2026-01-29 14:22:00;3.0
$XAUV018241$;$XAUV018241$;contrat_adex;magenta;0;29;-0.8698;1.0;1.1;2026-01-29 14:22:00;2026-01-30;-8;2026-02-07;False;1;45.0;45;2026-01-29 14:22:00;;;0;0.725;0.75;3.0;0.0;1.0;;;;;;;;;1;3;5;-0.30939665;2026-01-29 14:22:00;2026-01-29 16:34:28.129062657;0.0;2026-01-29 14:22:00;0.0
$XAUV018241$;$XAUV018241$;contrat_adex;yellow;0;29;-0.8628;1.0;1.2;2026-01-29 14:22:00;2026-01-30;-11;2026-02-10;False;1;45.0;45;2026-01-29 14:22:00;;;0;0.75;0.25;4.0;0.0;1.0;;;;;;;;;1;3;5;-2.2621405;2026-01-29 14:22:00;2026-01-27 17:42:31.059722904;0.0;2026-01-29 14:22:00;0.0
$XAUV018479$;$XAUV018479$;contrat_adex;black;0;29;-0.891;1.0;1.1;2026-01-29 14:20:00;2026-01-30;0;2026-01-30;True;1;45.0;45;2026-01-29 14:20:00;;;0;0.7941176470588235;0.0;9.0;0.0;1.0;;;;;;;;;1;3;5;0.056163322;2026-01-29 14:20:00;2026-01-30 01:20:52.511036395;0.0;2026-01-29 14:20:00;0.0
$XAUV018480$;$XAUV018480$;contrat_adex;cyan;0;29;-0.6239;4.0;6.4;2026-01-29 14:21:00;2026-02-05;1;2026-02-04;True;1;44.0;44;2026-01-29 14:21:00;;;0;0.6060606060606061;0.0;3.0;0.0;1.0;;;;;;;;;1;3;5;-0.72116184;2026-01-29 14:21:00;2026-02-04 06:41:31.616821289;5.0;2026-01-29 14:21:00;5.0
$XAUV018480$;$XAUV018480$;contrat_adex;magenta;0;29;-0.6247;2.0;3.2;2026-01-29 14:21:00;2026-02-01;-8;2026-02-09;False;1;44.0;44;2026-01-29 14:21:00;;;0;0.6515151515151515;0.0;3.0;0.0;1.0;;;;;;;;;1;3;5;-2.146584;2026-01-29 14:21:00;2026-01-29 20:28:55.139465329;0.0;2026-01-29 14:21:00;0.0
$XAUV018480$;$XAUV018480$;contrat_adex;yellow;0;29;-0.5656;2.0;3.5;2026-01-29 14:21:00;2026-02-02;-11;2026-02-13;False;1;44.0;44;2026-01-29 14:21:00;;;0;0.5909090909090909;0.0;4.0;0.0;1.0;;;;;;;;;1;3;5;-1.9705881;2026-01-29 14:21:00;2026-01-31 00:42:21.189193725;1.0;2026-01-29 14:21:00;1.0
$XAUV018781$;$XAUV018781$;contrat_adex;black;0;29;-0.1539;1.0;6.5;2026-01-29 14:20:00;2026-02-05;0;2026-02-05;True;1;31.0;31;2026-01-29 14:20:00;;;0;0.7777777777777778;0.0;5.0;0.0;1.0;;;;;;;;;1;3;5;-1.9881289;2026-01-29 14:20:00;2026-02-03 00:17:05.662994381;4.0;2026-01-29 14:20:00;4.0
$XAUV018781$;$XAUV018781$;contrat_adex;cyan;0;29;-0.1693;1.0;5.9;2026-01-29 14:20:00;2026-02-04;1;2026-02-03;True;1;31.0;31;2026-01-29 14:20:00;;;0;1.0555555555555556;0.0;7.0;0.0;1.0;;;;;;;;;1;3;5;1.6830301;2026-01-29 14:20:00;2026-02-05 16:23:33.803100585;7.0;2026-01-29 14:20:00;6.0
$XAUV018781$;$XAUV018781$;contrat_adex;magenta;0;29;-0.1172;1.0;8.5;2026-01-29 14:20:00;2026-02-07;-8;2026-02-15;False;1;31.0;31;2026-01-29 14:20:00;;;0;0.9814814814814815;0.0;6.0;0.0;1.0;;;;;;;;;1;3;5;-3.9100401;2026-01-29 14:20:00;2026-02-03 02:09:32.531890868;4.0;2026-01-29 14:20:00;4.0
$XAUV018781$;$XAUV018781$;contrat_adex;yellow;0;29;-0.1153;1.0;8.7;2026-01-29 14:20:00;2026-02-07;-11;2026-02-18;False;1;31.0;31;2026-01-29 14:20:00;;;0;0.9259259259259259;0.0;6.0;0.0;1.0;;;;;;;;;1;3;5;-4.071243;2026-01-29 14:20:00;2026-02-02 22:17:24.621276852;4.0;2026-01-29 14:20:00;3.0
$XAUV018842$;$XAUV018842$;contrat_adex;black;0;27;-0.2239;1.0;4.5;2026-01-28 22:19:00;2026-02-02;0;2026-02-02;True;1;28.0;28;2026-01-28 22:19:00;;;0;0.9791666666666666;1.0;4.0;0.0;1.0;;;;;;;;;1;2;5;2.459643;2026-01-28 22:19:00;2026-02-04 11:01:53.145446779;6.0;2026-01-28 22:19:00;5.0
