serial_display,color,last_update,last_pct
XBRT007909,yellow,2026-01-30 12:20:00,0
XBRT007927,black,2026-01-30 12:20:00,0
XBRT007927,cyan,2026-01-30 12:20:00,0
XBRT007927,magenta,2026-01-30 12:20:00,0
XBRT007927,yellow,2026-01-30 12:20:00,0
XBS5000181,black,2026-01-30 14:45:00,78
XBS5000181,cyan,2026-01-30 14:45:00,1
XBS5000181,magenta,2026-01-30 14:45:00,4
XBS5000181,yellow,2026-01-30 14:45:00,1
XBS5000183,black,2026-01-30 14:45:00,15
XBS5000183,cyan,2026-01-30 14:45:00,65
XBS5000183,magenta,2026-01-30 14:45:00,72
XBS5000183,yellow,2026-01-30 14:45:00,71
XBS5000186,black,2026-01-30 14:32:00,84
XBS5000186,cyan,2026-01-30 14:32:00,95
XBS5000186,magenta,2026-01-30 14:32:00,85
XBS5000186,yellow,2026-01-30 14:32:00,45
XBS5000237,black,2026-01-30 14:45:00,52
XBS5000237,cyan,2026-01-30 14:45:00,95
XBS5000237,magenta,2026-01-30 14:45:00,95
XBS5000237,yellow,2026-01-30 14:45:00,90
XBS5000429,black,2026-01-30 14:24:00,76
XBS5000429,cyan,2026-01-30 14:24:00,22
XBS5000429,magenta,2026-01-30 14:24:00,20
XBS5000429,yellow,2026-01-30 14:24:00,17
XBS5000438,black,2026-01-30 14:32:00,25
XBS5000438,cyan,2026-01-30 14:32:00,90
XBS5000438,magenta,2026-01-30 14:32:00,90
XBS5000438,yellow,2026-01-30 14:32:00,84
XBS5000442,black,2026-01-30 14:32:00,74
XBS5000442,cyan,2026-01-30 14:32:00,9
XBS5000442,magenta,2026-01-30 14:32:00,7
XBS5000442,yellow,2026-01-30 14:32:00,1
XBS5000444,black,2026-01-30 14:32:00,63
XBS5000444,cyan,2026-01-30 14:32:00,83
XBS5000444,magenta,2026-01-30 14:32:00,82
XBS5000444,yellow,2026-01-30 14:32:00,70
XBS5000449,black,2026-01-30 14:32:00,81
XBS5000449,cyan,2026-01-30 14:32:00,96
XBS5000449,magenta,2026-01-30 14:32:00,96
XBS5000449,yellow,2026-01-30 14:32:00,88
XBS5000450,black,2026-01-30 14:32:00,94
XBS5000450,cyan,2026-01-30 14:32:00,9
XBS5000450,magenta,2026-01-30 14:32:00,8
XBS5000450,yellow,2026-01-30 14:32:00,2
XBS5000452,black,2026-01-30 14:32:00,87
XBS5000452,cyan,2026-01-30 14:32:00,1
XBS5000452,magenta,2026-01-30 14:32:00,1
XBS5000452,yellow,2026-01-30 14:32:00,97
XBS5000505,black,2026-01-30 14:32:00,74
XBS5000505,cyan,2026-01-30 14:32:00,13
XBS5000505,magenta,2026-01-30 14:32:00,12
XBS5000505,yellow,2026-01-30 14:32:00,6
XBS5000629,black,2026-01-30 14:32:00,93
XBS5000629,cyan,2026-01-30 14:32:00,17
XBS5000629,magenta,2026-01-30 14:32:00,15
XBS5000629,yellow,2026-01-30 14:32:00,10
XBS5000638,black,2026-01-30 14:32:00,37
XBS5000638,cyan,2026-01-30 14:32:00,43
XBS5000638,magenta,2026-01-30 14:32:00,34
XBS5000638,yellow,2026-01-30 14:32:00,28
XC76000119,black,2026-01-30 14:39:00,20
XC76000119,cyan,2026-01-30 14:39:00,0
XC76000119,magenta,2026-01-30 14:39:00,0
XC76000119,yellow,2026-01-30 14:39:00,0
XC76000120,black,2026-01-30 14:39:00,56
XC76000120,cyan,2026-01-30 14:39:00,0
XC76000120,magenta,2026-01-30 14:39:00,0
XC76000120,yellow,2026-01-30 14:39:00,0
XC76000248,black,2026-01-29 19:33:00,89
XC76000248,cyan,2026-01-29 19:33:00,0
XC76000248,magenta,2026-01-29 19:33:00,0
XC76000248,yellow,2026-01-29 19:33:00,0
XC76000250,black,2026-01-30 14:32:00,10
XC76000250,cyan,2026-01-30 14:32:00,0
XC76000250,magenta,2026-01-30 14:32:00,0
XC76000250,yellow,2026-01-30 14:32:00,0
XC76000251,black,2026-01-30 14:32:00,80
XC76000251,cyan,2026-01-30 14:32:00,0
XC76000251,magenta,2026-01-30 14:32:00,0
XC76000251,yellow,2026-01-30 14:32:00,0
XC76003616,black,2026-01-30 14:33:00,83
XC76003616,cyan,2026-01-30 14:33:00,0
XC76003616,magenta,2026-01-30 14:33:00,0
XC76003616,yellow,2026-01-30 14:33:00,0
XC76004044,black,2026-01-30 14:17:00,76
XC76004044,cyan,2026-01-30 14:17:00,0
XC76004044,magenta,2026-01-30 14:17:00,0
XC76004044,yellow,2026-01-30 14:17:00,0
XC76004115,black,2026-01-30 14:33:00,29
XC76004115,cyan,2026-01-30 14:33:00,0
XC76004115,magenta,2026-01-30 14:33:00,0
XC76004115,yellow,2026-01-30 14:33:00,0
XC76008351,black,2026-01-30 14:33:00,57
XC76008351,cyan,2026-01-30 14:33:00,0
XC76008351,magenta,2026-01-30 14:33:00,0
XC76008351,yellow,2026-01-30 14:33:00,0
XC76008410,black,2026-01-30 14:33:00,29
XC76008410,cyan,2026-01-30 14:33:00,0
XC76008410,magenta,2026-01-30 14:33:00,0
XC76008410,yellow,2026-01-30 14:33:00,0
XC76008412,black,2026-01-30 14:33:00,69
XC76008412,cyan,2026-01-30 14:33:00,0
XC76008412,magenta,2026-01-30 14:33:00,0
XC76008412,yellow,2026-01-30 14:33:00,0
XC76008414,black,2026-01-30 14:32:00,37
XC76008414,cyan,2026-01-30 14:32:00,0
XC76008414,magenta,2026-01-30 14:32:00,0
XC76008414,yellow,2026-01-30 14:32:00,0
XC76008908,black,2026-01-30 14:32:00,76
XC76008908,cyan,2026-01-30 14:32:00,0
XC76008908,magenta,2026-01-30 14:32:00,0
XC76008908,yellow,2026-01-30 14:32:00,0
XC76009165,black,2026-01-30 14:33:00,70
XC76009165,cyan,2026-01-30 14:33:00,0
XC76009165,magenta,2026-01-30 14:33:00,0
XC76009165,yellow,2026-01-30 14:33:00,0
XC76009540,black,2026-01-30 14:33:00,47
XC76009540,cyan,2026-01-30 14:33:00,0
XC76009540,magenta,2026-01-30 14:33:00,0
XC76009540,yellow,2026-01-30 14:33:00,0
XC76009544,black,2026-01-30 12:52:00,44
XC76009544,cyan,2026-01-30 12:52:00,0
XC76009544,magenta,2026-01-30 12:52:00,0
XC76009544,yellow,2026-01-30 12:52:00,0
XC76010550,black,2026-01-30 14:33:00,95
XC76010550,cyan,2026-01-30 14:33:00,0
XC76010550,magenta,2026-01-30 14:33:00,0
XC76010550,yellow,2026-01-30 14:33:00,0
XC76010665,black,2026-01-30 14:32:00,63
XC76010665,cyan,2026-01-30 14:32:00,0
XC76010665,magenta,2026-01-30 14:32:00,0
XC76010665,yellow,2026-01-30 14:32:00,0
XC76010683,black,2026-01-30 14:33:00,42
XC76010683,cyan,2026-01-30 14:33:00,0
XC76010683,magenta,2026-01-30 14:33:00,0
XC76010683,yellow,2026-01-30 14:33:00,0
XC76011059,black,2026-01-30 14:33:00,0
XC76011059,cyan,2026-01-30 14:33:00,0
XC76011059,magenta,2026-01-30 14:33:00,0
XC76011059,yellow,2026-01-30 14:33:00,0
XC76011064,black,2026-01-30 14:33:00,93
XC76011064,cyan,2026-01-30 14:33:00,0
XC76011064,magenta,2026-01-30 14:33:00,0
XC76011064,yellow,2026-01-30 14:33:00,0
XC76011087,black,2026-01-30 14:33:00,12
XC76011087,cyan,2026-01-30 14:33:00,0
XC76011087,magenta,2026-01-30 14:33:00,0
XC76011087,yellow,2026-01-30 14:33:00,0
XC76011146,black,2026-01-30 14:25:00,79
XC76011146,cyan,2026-01-30 14:25:00,0
XC76011146,magenta,2026-01-30 14:25:00,0
XC76011146,yellow,2026-01-30 14:25:00,0
XC76011162,black,2026-01-30 14:25:00,78
XC76011162,cyan,2026-01-30 14:25:00,0
XC76011162,magenta,2026-01-30 14:25:00,0
XC76011162,yellow,2026-01-30 14:25:00,0
XC76015110,black,2026-01-30 14:32:00,52
XC76015110,cyan,2026-01-30 14:32:00,0
XC76015110,magenta,2026-01-30 14:32:00,0
XC76015110,yellow,2026-01-30 14:32:00,0
XC76015131,black,2026-01-30 14:32:00,47
XC76015131,cyan,2026-01-30 14:32:00,0
XC76015131,magenta,2026-01-30 14:32:00,0
XC76015131,yellow,2026-01-30 14:32:00,0
XC76019371,black,2026-01-30 14:32:00,46
XC76019371,cyan,2026-01-30 14:32:00,0
XC76019371,magenta,2026-01-30 14:32:00,0
XC76019371,yellow,2026-01-30 14:32:00,0
XC76021808,black,2026-01-30 14:32:00,69
XC76021808,cyan,2026-01-30 14:32:00,0
XC76021808,magenta,2026-01-30 14:32:00,0
XC76021808,yellow,2026-01-30 14:32:00,0
XC76021814,black,2026-01-30 14:33:00,1
XC76021814,cyan,2026-01-30 14:33:00,0
XC76021814,magenta,2026-01-30 14:33:00,0
XC76021814,yellow,2026-01-30 14:33:00,0
XC76022157,black,2026-01-30 14:33:00,60
XC76022157,cyan,2026-01-30 14:33:00,0
XC76022157,magenta,2026-01-30 14:33:00,0
XC76022157,yellow,2026-01-30 14:33:00,0
XC76022672,black,2026-01-30 14:33:00,88
XC76022672,cyan,2026-01-30 14:33:00,0
XC76022672,magenta,2026-01-30 14:33:00,0
XC76022672,yellow,2026-01-30 14:33:00,0
XC76022721,black,2026-01-30 14:33:00,1
XC76022721,cyan,2026-01-30 14:33:00,0
XC76022721,magenta,2026-01-30 14:33:00,0
XC76022721,yellow,2026-01-30 14:33:00,0
XC7H001618,black,2024-04-19 09:34:00,0
XC7H001618,cyan,2024-04-19 09:34:00,0
XC7H001618,magenta,2024-04-19 09:34:00,0
XC7H001618,yellow,2024-04-19 09:34:00,0
XC7H008490,black,2026-01-30 14:34:00,93
XC7H008490,cyan,2026-01-30 14:34:00,0
XC7H008490,magenta,2026-01-30 14:34:00,0
XC7H008490,yellow,2026-01-30 14:34:00,0
XC7H008496,black,2026-01-30 14:34:00,60
XC7H008496,cyan,2026-01-30 14:34:00,0
XC7H008496,magenta,2026-01-30 14:34:00,0
XC7H008496,yellow,2026-01-30 14:34:00,0
XC7H008505,black,2026-01-30 14:34:00,34
XC7H008505,cyan,2026-01-30 14:34:00,0
XC7H008505,magenta,2026-01-30 14:34:00,0
XC7H008505,yellow,2026-01-30 14:34:00,0
XC7H023579,black,2026-01-26 09:40:00,81
XC7H023579,cyan,2026-01-26 09:40:00,0
XC7H023579,magenta,2026-01-26 09:40:00,0
XC7H023579,yellow,2026-01-26 09:40:00,0
XC7H023585,black,2026-01-30 14:40:00,78
XC7H023585,cyan,2026-01-30 14:40:00,0
XC7H023585,magenta,2026-01-30 14:40:00,0
XC7H023585,yellow,2026-01-30 14:40:00,0
XC7H023788,black,2026-01-30 12:32:00,47
XC7H023788,cyan,2026-01-30 12:32:00,0
XC7H023788,magenta,2026-01-30 12:32:00,0
XC7H023788,yellow,2026-01-30 12:32:00,0
XC7H023794,black,2026-01-30 14:32:00,45
XC7H023794,cyan,2026-01-30 14:32:00,0
XC7H023794,magenta,2026-01-30 14:32:00,0
XC7H023794,yellow,2026-01-30 14:32:00,0
XC7H023796,black,2026-01-30 14:32:00,96
XC7H023796,cyan,2026-01-30 14:32:00,0
XC7H023796,magenta,2026-01-30 14:32:00,0
XC7H023796,yellow,2026-01-30 14:32:00,0
XC7H023807,black,2026-01-30 14:32:00,19
XC7H023807,cyan,2026-01-30 14:32:00,0
XC7H023807,magenta,2026-01-30 14:32:00,0
XC7H023807,yellow,2026-01-30 14:32:00,0
XC7H023815,black,2026-01-30 14:32:00,91
XC7H023815,cyan,2026-01-30 14:32:00,0
XC7H023815,magenta,2026-01-30 14:32:00,0
XC7H023815,yellow,2026-01-30 14:32:00,0
XC7H025097,black,2026-01-30 14:40:00,84
XC7H025097,cyan,2026-01-30 14:40:00,0
XC7H025097,magenta,2026-01-30 14:40:00,0
XC7H025097,yellow,2026-01-30 14:40:00,0
XC7H031386,black,2026-01-27 14:32:00,96
XC7H031386,cyan,2026-01-27 14:32:00,0
XC7H031386,magenta,2026-01-27 14:32:00,0
XC7H031386,yellow,2026-01-27 14:32:00,0
XCUX021718,black,2026-01-30 12:23:00,99
XCUX021718,cyan,2026-01-30 12:23:00,2
XCUX021718,magenta,2026-01-30 12:23:00,1
XCUX021718,yellow,2026-01-30 12:23:00,1
XCUX024730,black,2026-01-30 12:19:00,66
XCUX024730,cyan,2026-01-30 12:19:00,79
XCUX024730,magenta,2026-01-30 12:19:00,1
XCUX024730,yellow,2026-01-30 12:19:00,1
XCUX024738,black,2026-01-30 12:21:00,64
XCUX024738,cyan,2026-01-30 12:21:00,76
XCUX024738,magenta,2026-01-30 12:21:00,50
XCUX024738,yellow,2026-01-30 12:21:00,79
XCUX024742,black,2026-01-30 12:21:00,89
XCUX024742,cyan,2026-01-30 12:21:00,71
XCUX024742,magenta,2026-01-30 12:21:00,95
XCUX024742,yellow,2026-01-30 12:21:00,97
XCUX024744,black,2026-01-30 12:22:00,32
XCUX024744,cyan,2026-01-30 12:22:00,1
XCUX024744,magenta,2026-01-30 12:22:00,39
XCUX024744,yellow,2026-01-30 12:22:00,1
XCUX024755,black,2026-01-30 12:20:00,23
XCUX024755,cyan,2026-01-30 12:20:00,20
XCUX024755,magenta,2026-01-30 12:20:00,34
XCUX024755,yellow,2026-01-30 12:20:00,30
XCUX024757,black,2026-01-30 12:23:00,85
XCUX024757,cyan,2026-01-30 12:23:00,64
XCUX024757,magenta,2026-01-30 12:23:00,66
XCUX024757,yellow,2026-01-30 12:23:00,68
XCUX024759,black,2026-01-30 12:21:00,43
XCUX024759,cyan,2026-01-30 12:21:00,1
XCUX024759,magenta,2026-01-30 12:21:00,1
XCUX024759,yellow,2026-01-30 12:21:00,1
XCUX024775,black,2026-01-30 12:19:00,9
XCUX024775,cyan,2026-01-30 12:19:00,63
XCUX024775,magenta,2026-01-30 12:19:00,72
XCUX024775,yellow,2026-01-30 12:19:00,76
XCUX024805,black,2026-01-30 12:21:00,52
XCUX024805,cyan,2026-01-30 12:21:00,61
XCUX024805,magenta,2026-01-30 12:21:00,69
XCUX024805,yellow,2026-01-30 12:21:00,1
XCUX024857,black,2025-11-27 09:00:00,1
XCUX024857,cyan,2025-11-27 09:00:00,20
XCUX024857,magenta,2025-11-27 09:00:00,65
XCUX024857,yellow,2025-11-27 09:00:00,76
XCUX024859,black,2026-01-30 12:21:00,46
XCUX024859,cyan,2026-01-30 12:21:00,42
XCUX024859,magenta,2026-01-30 12:21:00,69
XCUX024859,yellow,2026-01-30 12:21:00,66
XCUX024860,black,2025-12-20 14:19:00,77
XCUX024860,cyan,2025-12-20 14:19:00,78
XCUX024860,magenta,2025-12-20 14:19:00,84
XCUX024860,yellow,2025-12-20 14:19:00,76
XCUX024861,black,2026-01-30 12:20:00,57
XCUX024861,cyan,2026-01-30 12:20:00,57
XCUX024861,magenta,2026-01-30 12:20:00,68
XCUX024861,yellow,2026-01-30 12:20:00,56
XCUX024862,black,2026-01-30 12:21:00,75
XCUX024862,cyan,2026-01-30 12:21:00,1
XCUX024862,magenta,2026-01-30 12:21:00,1
XCUX024862,yellow,2026-01-30 12:21:00,1
XCUX024891,black,2026-01-30 12:19:00,1
XCUX024891,cyan,2026-01-30 12:19:00,6
XCUX024891,magenta,2026-01-30 12:19:00,5
XCUX024891,yellow,2026-01-30 12:19:00,6
XCUX024928,black,2026-01-30 12:19:00,44
XCUX024928,cyan,2026-01-30 12:19:00,75
XCUX024928,magenta,2026-01-30 12:19:00,90
XCUX024928,yellow,2026-01-30 12:19:00,95
XCUX024930,black,2026-01-30 12:19:00,49
XCUX024930,cyan,2026-01-30 12:19:00,72
XCUX024930,magenta,2026-01-30 12:19:00,78
XCUX024930,yellow,2026-01-30 12:19:00,73
XCUX024932,black,2025-11-28 23:02:00,75
XCUX024932,cyan,2025-11-28 23:02:00,89
XCUX024932,magenta,2025-11-28 23:02:00,90
XCUX024932,yellow,2025-11-28 23:02:00,69
XCUX024959,black,2025-11-28 23:07:00,94
XCUX024959,cyan,2025-11-28 23:07:00,12
XCUX024959,magenta,2025-11-28 23:07:00,12
XCUX024959,yellow,2025-11-28 23:07:00,13
XCUX027943,black,2026-01-30 12:21:00,1
XCUX027943,cyan,2026-01-30 12:21:00,1
XCUX027943,magenta,2026-01-30 12:21:00,1
XCUX027943,yellow,2026-01-30 12:21:00,1
XCUX027944,black,2025-11-28 23:05:00,1
XCUX027944,cyan,2025-11-28 23:05:00,12
XCUX027944,magenta,2025-11-28 23:05:00,15
XCUX027944,yellow,2025-11-28 23:05:00,8
XCUX027945,black,2026-01-30 12:20:00,87
XCUX027945,cyan,2026-01-30 12:20:00,1
XCUX027945,magenta,2026-01-30 12:20:00,1
XCUX027945,yellow,2026-01-30 12:20:00,2
XCUX027946,black,2026-01-30 12:21:00,51
XCUX027946,cyan,2026-01-30 12:21:00,59
XCUX027946,magenta,2026-01-30 12:21:00,77
XCUX027946,yellow,2026-01-30 12:21:00,76
XCUX027947,black,2026-01-30 12:19:00,78
XCUX027947,cyan,2026-01-30 12:19:00,1
XCUX027947,magenta,2026-01-30 12:19:00,1
XCUX027947,yellow,2026-01-30 12:19:00,97
XCUX027948,black,2026-01-30 12:23:00,54
XCUX027948,cyan,2026-01-30 12:23:00,32
XCUX027948,magenta,2026-01-30 12:23:00,57
XCUX027948,yellow,2026-01-30 12:23:00,45
XCUX035577,black,2026-01-30 12:19:00,96
XCUX035577,cyan,2026-01-30 12:19:00,98
XCUX035577,magenta,2026-01-30 12:19:00,99
XCUX035577,yellow,2026-01-30 12:19:00,99
XCUX035718,black,2026-01-30 12:22:00,5
XCUX035718,cyan,2026-01-30 12:22:00,19
XCUX035718,magenta,2026-01-30 12:22:00,19
XCUX035718,yellow,2026-01-30 12:22:00,17
XCUX035723,black,2026-01-30 12:22:00,96
XCUX035723,cyan,2026-01-30 12:22:00,88
XCUX035723,magenta,2026-01-30 12:22:00,93
XCUX035723,yellow,2026-01-30 12:22:00,91
XCUX035733,black,2026-01-30 12:22:00,2
XCUX035733,cyan,2026-01-30 12:22:00,14
XCUX035733,magenta,2026-01-30 12:22:00,16
XCUX035733,yellow,2026-01-30 12:22:00,1
XCUX035735,black,2026-01-30 12:22:00,98
XCUX035735,cyan,2026-01-30 12:22:00,8
XCUX035735,magenta,2026-01-30 12:22:00,12
XCUX035735,yellow,2026-01-30 12:22:00,12
XCUX035736,black,2026-01-30 12:22:00,1
XCUX035736,cyan,2026-01-30 12:22:00,1
XCUX035736,magenta,2026-01-30 12:22:00,8
XCUX035736,yellow,2026-01-30 12:22:00,1
XCUX035738,black,2026-01-30 12:21:00,1
XCUX035738,cyan,2026-01-30 12:21:00,11
XCUX035738,magenta,2026-01-30 12:21:00,10
XCUX035738,yellow,2026-01-30 12:21:00,11
XCUX035740,black,2026-01-30 12:23:00,99
XCUX035740,cyan,2026-01-30 12:23:00,99
XCUX035740,magenta,2026-01-30 12:23:00,99
XCUX035740,yellow,2026-01-30 12:23:00,99
XCUX035832,black,2026-01-30 12:19:00,1
XCUX035832,cyan,2026-01-30 12:19:00,17
XCUX035832,magenta,2026-01-30 12:19:00,15
XCUX035832,yellow,2026-01-30 12:19:00,14
XCUX035833,black,2026-01-30 12:19:00,99
XCUX035833,cyan,2026-01-30 12:19:00,6
XCUX035833,magenta,2026-01-30 12:19:00,1
XCUX035833,yellow,2026-01-30 12:19:00,6
XCUX035834,black,2026-01-30 12:19:00,98
XCUX035834,cyan,2026-01-30 12:19:00,2
XCUX035834,magenta,2026-01-30 12:19:00,5
XCUX035834,yellow,2026-01-30 12:19:00,8
XCUX035835,black,2026-01-30 12:19:00,99
XCUX035835,cyan,2026-01-30 12:19:00,1
XCUX035835,magenta,2026-01-30 12:19:00,1
XCUX035835,yellow,2026-01-30 12:19:00,1
XCUX035849,black,2026-01-30 12:22:00,99
XCUX035849,cyan,2026-01-30 12:22:00,8
XCUX035849,magenta,2026-01-30 12:22:00,13
XCUX035849,yellow,2026-01-30 12:22:00,14
XCUX035850,black,2026-01-30 12:23:00,16
XCUX035850,cyan,2026-01-30 12:23:00,21
XCUX035850,magenta,2026-01-30 12:23:00,19
XCUX035850,yellow,2026-01-30 12:23:00,19
XCUX035851,black,2026-01-30 12:22:00,8
XCUX035851,cyan,2026-01-30 12:22:00,17
XCUX035851,magenta,2026-01-30 12:22:00,17
XCUX035851,yellow,2026-01-30 12:22:00,20
XCUX035852,black,2026-01-30 12:21:00,15
XCUX035852,cyan,2026-01-30 12:21:00,16
XCUX035852,magenta,2026-01-30 12:21:00,21
XCUX035852,yellow,2026-01-30 12:21:00,14
XCUX035853,black,2026-01-30 12:21:00,19
XCUX035853,cyan,2026-01-30 12:21:00,20
XCUX035853,magenta,2026-01-30 12:21:00,17
XCUX035853,yellow,2026-01-30 12:21:00,20
XCUX035860,black,2026-01-30 12:21:00,4
XCUX035860,cyan,2026-01-30 12:21:00,7
XCUX035860,magenta,2026-01-30 12:21:00,13
XCUX035860,yellow,2026-01-30 12:21:00,8
XCUX035861,black,2026-01-30 12:20:00,99
XCUX035861,cyan,2026-01-30 12:20:00,99
XCUX035861,magenta,2026-01-30 12:20:00,99
XCUX035861,yellow,2026-01-30 12:20:00,99
XCUX035862,black,2026-01-30 12:22:00,1
XCUX035862,cyan,2026-01-30 12:22:00,16
XCUX035862,magenta,2026-01-30 12:22:00,14
XCUX035862,yellow,2026-01-30 12:22:00,15
XCUX035863,black,2026-01-30 12:21:00,1
XCUX035863,cyan,2026-01-30 12:21:00,14
XCUX035863,magenta,2026-01-30 12:21:00,15
XCUX035863,yellow,2026-01-30 12:21:00,17
XCUX035866,black,2026-01-30 12:20:00,97
XCUX035866,cyan,2026-01-30 12:20:00,2
XCUX035866,magenta,2026-01-30 12:20:00,2
XCUX035866,yellow,2026-01-30 12:20:00,2
XCUX035869,black,2026-01-30 12:22:00,98
XCUX035869,cyan,2026-01-30 12:22:00,13
XCUX035869,magenta,2026-01-30 12:22:00,9
XCUX035869,yellow,2026-01-30 12:22:00,6
XCUX035871,black,2026-01-30 12:19:00,94
XCUX035871,cyan,2026-01-30 12:19:00,9
XCUX035871,magenta,2026-01-30 12:19:00,15
XCUX035871,yellow,2026-01-30 12:19:00,98
XCUX035875,black,2026-01-30 12:21:00,97
XCUX035875,cyan,2026-01-30 12:21:00,1
XCUX035875,magenta,2026-01-30 12:21:00,3
XCUX035875,yellow,2026-01-30 12:21:00,1
XCUX035880,black,2026-01-30 12:19:00,98
XCUX035880,cyan,2026-01-30 12:19:00,97
XCUX035880,magenta,2026-01-30 12:19:00,98
XCUX035880,yellow,2026-01-30 12:19:00,98
XCUX035882,black,2026-01-30 12:19:00,97
XCUX035882,cyan,2026-01-30 12:19:00,1
XCUX035882,magenta,2026-01-30 12:19:00,1
XCUX035882,yellow,2026-01-30 12:19:00,1
XCUX035886,black,2026-01-30 12:22:00,8
XCUX035886,cyan,2026-01-30 12:22:00,18
XCUX035886,magenta,2026-01-30 12:22:00,19
XCUX035886,yellow,2026-01-30 12:22:00,18
XCUX035888,black,2026-01-30 12:23:00,13
XCUX035888,cyan,2026-01-30 12:23:00,19
XCUX035888,magenta,2026-01-30 12:23:00,20
XCUX035888,yellow,2026-01-30 12:23:00,21
XCUX035909,black,2026-01-30 12:23:00,3
XCUX035909,cyan,2026-01-30 12:23:00,5
XCUX035909,magenta,2026-01-30 12:23:00,13
XCUX035909,yellow,2026-01-30 12:23:00,14
XCUX035913,black,2026-01-30 12:22:00,12
XCUX035913,cyan,2026-01-30 12:22:00,13
XCUX035913,magenta,2026-01-30 12:22:00,20
XCUX035913,yellow,2026-01-30 12:22:00,19
XCUX035915,black,2026-01-30 12:20:00,90
XCUX035915,cyan,2026-01-30 12:20:00,80
XCUX035915,magenta,2026-01-30 12:20:00,90
XCUX035915,yellow,2026-01-30 12:20:00,92
XCUX035917,black,2026-01-30 12:19:00,98
XCUX035917,cyan,2026-01-30 12:19:00,15
XCUX035917,magenta,2026-01-30 12:19:00,15
XCUX035917,yellow,2026-01-30 12:19:00,16
XCUX035919,black,2026-01-30 12:19:00,92
XCUX035919,cyan,2026-01-30 12:19:00,72
XCUX035919,magenta,2026-01-30 12:19:00,88
XCUX035919,yellow,2026-01-30 12:19:00,85
XCUX035921,black,2026-01-30 12:20:00,1
XCUX035921,cyan,2026-01-30 12:20:00,1
XCUX035921,magenta,2026-01-30 12:20:00,7
XCUX035921,yellow,2026-01-30 12:20:00,7
XCUX035923,black,2026-01-30 12:20:00,94
XCUX035923,cyan,2026-01-30 12:20:00,1
XCUX035923,magenta,2026-01-30 12:20:00,1
XCUX035923,yellow,2026-01-30 12:20:00,1
XCUX035928,black,2026-01-30 12:20:00,96
XCUX035928,cyan,2026-01-30 12:20:00,1
XCUX035928,magenta,2026-01-30 12:20:00,1
XCUX035928,yellow,2026-01-30 12:20:00,1
XCUX035931,black,2026-01-30 12:20:00,1
XCUX035931,cyan,2026-01-30 12:20:00,12
XCUX035931,magenta,2026-01-30 12:20:00,10
XCUX035931,yellow,2026-01-30 12:20:00,12
XCUX035932,black,2026-01-30 12:20:00,95
XCUX035932,cyan,2026-01-30 12:20:00,92
XCUX035932,magenta,2026-01-30 12:20:00,94
XCUX035932,yellow,2026-01-30 12:20:00,92
XCUX035933,black,2026-01-30 12:20:00,8
XCUX035933,cyan,2026-01-30 12:20:00,22
XCUX035933,magenta,2026-01-30 12:20:00,17
XCUX035933,yellow,2026-01-30 12:20:00,17
XCUX035935,black,2026-01-30 12:19:00,97
XCUX035935,cyan,2026-01-30 12:19:00,95
XCUX035935,magenta,2026-01-30 12:19:00,97
XCUX035935,yellow,2026-01-30 12:19:00,96
XCUX036326,black,2026-01-30 12:23:00,16
XCUX036326,cyan,2026-01-30 12:23:00,16
XCUX036326,magenta,2026-01-30 12:23:00,17
XCUX036326,yellow,2026-01-30 12:23:00,19
XCUX036332,black,2026-01-30 12:23:00,99
XCUX036332,cyan,2026-01-30 12:23:00,1
XCUX036332,magenta,2026-01-30 12:23:00,4
XCUX036332,yellow,2026-01-30 12:23:00,4
XCUX036334,black,2026-01-30 10:22:00,1
XCUX036334,cyan,2026-01-30 10:22:00,7
XCUX036334,magenta,2026-01-30 10:22:00,8
XCUX036334,yellow,2026-01-30 10:22:00,11
XCUX036335,black,2026-01-30 12:23:00,1
XCUX036335,cyan,2026-01-30 12:23:00,16
XCUX036335,magenta,2026-01-30 12:23:00,16
XCUX036335,yellow,2026-01-30 12:23:00,17
XCUX036588,black,2026-01-30 04:23:00,97
XCUX036588,cyan,2026-01-30 04:23:00,12
XCUX036588,magenta,2026-01-30 04:23:00,11
XCUX036588,yellow,2026-01-30 04:23:00,11
XCUX036622,black,2026-01-30 12:23:00,96
XCUX036622,cyan,2026-01-30 12:23:00,1
XCUX036622,magenta,2026-01-30 12:23:00,4
XCUX036622,yellow,2026-01-30 12:23:00,2
XCUX036624,black,2026-01-30 12:23:00,10
XCUX036624,cyan,2026-01-30 12:23:00,14
XCUX036624,magenta,2026-01-30 12:23:00,13
XCUX036624,yellow,2026-01-30 12:23:00,16
XCUX036625,black,2026-01-30 12:23:00,94
XCUX036625,cyan,2026-01-30 12:23:00,1
XCUX036625,magenta,2026-01-30 12:23:00,1
XCUX036625,yellow,2026-01-30 12:23:00,1
XCUX036626,black,2026-01-30 12:19:00,98
XCUX036626,cyan,2026-01-30 12:19:00,1
XCUX036626,magenta,2026-01-30 12:19:00,1
XCUX036626,yellow,2026-01-30 12:19:00,1
XCUX036628,black,2026-01-30 12:19:00,99
XCUX036628,cyan,2026-01-30 12:19:00,14
XCUX036628,magenta,2026-01-30 12:19:00,15
XCUX036628,yellow,2026-01-30 12:19:00,17
XCUX038359,black,2026-01-30 12:21:00,97
XCUX038359,cyan,2026-01-30 12:21:00,1
XCUX038359,magenta,2026-01-30 12:21:00,3
XCUX038359,yellow,2026-01-30 12:21:00,1
